|        obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight |     note | scheduled |     name |       ra |      dec |                d_L |               prob_vol | stmass |      prob_vol_x_stmass | rank | confidence |                                                  mainTarget |                                                                          FixedTarget |                               id |                    rise |                    transit |                     set | maxalt | moonsep |
| MS181101ab | 12:52:51 | -16:01:14 |    B,R |   60,60 |   3,3 |     2,2 | 0.00042182290847390204 | 13085189 |      True | 13085189 | 193.2156 | -16.0208 |          24.899676 |  0.0035209705282029436 |  0.001 | 0.00042182290847390204 |   44 |        1.0 | Target[name=MS181101ab, ra[deg]=193.2156, dec[deg]=-16.0208 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.2156, -16.0208)> | d576e5fd99c14c03bf9a04e2fca72812 | 2023-04-27T03:33:18.298 | 2023-04-27 05:46:05.213460 | 2023-04-27T08:23:21.732 |   41.3 |      79 |
| MS181101ab | 13:17:48 | -26:54:08 |    B,R |   60,60 |   3,3 |     2,2 |  0.0003468505169513456 |  1330029 |     False |  1330029 |   199.45 | -26.9025 |          34.048542 |  0.0004226414014398668 |  0.007 |  0.0003468505169513456 |   45 |        1.0 |   Target[name=MS181101ab, ra[deg]=199.45, dec[deg]=-26.9025 |   <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (199.45, -26.9025)> | aced107bf2704034942433413a8cdb01 | 2023-04-27T05:57:03.158 | 2023-04-27 06:04:21.258772 | 2023-04-27T06:24:22.957 |   30.4 |      90 |
| MS181101ab | 12:54:17 | -14:08:44 |    B,R |   60,60 |   3,3 |     2,2 | 0.00034434553301389026 | 13136317 |      True | 13136317 | 193.5739 | -14.1456 |          28.824576 |  0.0002939696310859359 |   0.01 | 0.00034434553301389026 |   46 |        1.0 | Target[name=MS181101ab, ra[deg]=193.5739, dec[deg]=-14.1456 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.5739, -14.1456)> | 15ed3406275f4281adaf489ba6d1a126 | 2023-04-27T03:22:52.889 | 2023-04-27 05:47:09.975048 | 2023-04-27T08:34:14.365 |   43.2 |      79 |
| MS181101ab | 12:52:57 | -17:42:21 |    B,R |   60,60 |   3,3 |     2,2 |  0.0003109766745865928 | 13090703 |      True | 13090703 | 193.2385 |  -17.706 |           35.95989 |  0.0026893460671724946 |  0.001 |  0.0003109766745865928 |   47 |        1.0 |  Target[name=MS181101ab, ra[deg]=193.2385, dec[deg]=-17.706 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.2385, -17.706)> | 40399cf235ec4414ba16ea612cffc3e5 | 2023-04-27T03:44:44.727 | 2023-04-27 05:46:03.872208 | 2023-04-27T08:13:00.215 |   39.6 |      80 |
| MS181101ab | 12:57:02 | -19:31:07 |    B,R |   60,60 |   3,3 |     2,2 |  0.0003035420770377204 | 13106319 |     False | 13106319 | 194.2612 | -19.5186 |          35.862282 |  0.0026335679594034485 |  0.001 |  0.0003035420770377204 |   48 |        1.0 | Target[name=MS181101ab, ra[deg]=194.2612, dec[deg]=-19.5186 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.2612, -19.5186)> | b5dae5d0f76247e8a684b64597dbda6f | 2023-04-27T04:01:39.556 | 2023-04-27 05:48:47.457520 | 2023-04-27T08:02:12.890 |   37.8 |      82 |
| MS181101ab | 13:09:18 | -24:23:04 |    B,R |   60,60 |   3,3 |     2,2 | 0.00020392874220157069 |  1329996 |     False |  1329996 |  197.329 | -24.3846 |          31.936342 |   0.001886218383424367 |  0.001 | 0.00020392874220157069 |   49 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.329, dec[deg]=-24.3846 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.329, -24.3846)> | 7f12254f36de452fa6a2a4f506184e5d | 2023-04-27T05:01:59.018 | 2023-04-27 05:57:35.156207 | 2023-04-27T07:27:47.290 |   32.9 |      87 |
| MS181101ab | 12:54:03 | -15:50:06 |    B,R |   60,60 |   3,3 |     2,2 | 0.00016900463601482983 | 13142330 |      True | 13142330 | 193.5165 | -15.8352 | 21.262014999999998 |  0.0016242000904614722 |  0.001 | 0.00016900463601482983 |   50 |        1.0 | Target[name=MS181101ab, ra[deg]=193.5165, dec[deg]=-15.8352 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.5165, -15.8352)> | 636e3bfc1484464a8113a8f84f6a6818 | 2023-04-27T03:33:19.795 | 2023-04-27 05:46:54.969094 | 2023-04-27T08:25:28.928 |   41.5 |      80 |
| MS181101ab | 13:05:24 | -23:30:09 |    B,R |   60,60 |   3,3 |     2,2 | 0.00011889567863732272 |  1325556 |     False |  1325556 |  196.354 | -23.5025 |          43.157472 |  0.0012482573704387754 |  0.001 | 0.00011889567863732272 |   51 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.354, dec[deg]=-23.5025 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.354, -23.5025)> | 9c48b54bd6a94833b179b9d18abf5379 | 2023-04-27T04:41:53.720 | 2023-04-27 05:54:39.398923 | 2023-04-27T07:33:11.498 |   33.8 |      86 |
| MS181101ab | 13:08:15 | -21:00:05 |    B,R |   60,60 |   3,3 |     2,2 |   7.44865467898337e-05 |  1329991 |      True |  1329991 |  197.064 | -21.0016 |          33.314656 |   0.000915077621859816 |  0.001 |   7.44865467898337e-05 |   52 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.064, dec[deg]=-21.0016 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.064, -21.0016)> | a59a6d17ab5c4fa4a137a7a72b161ef6 | 2023-04-27T04:23:28.734 | 2023-04-27 05:56:53.536638 | 2023-04-27T08:00:23.132 |   36.3 |      85 |
| MS181101ab | 13:07:07 | -24:06:40 |    B,R |   60,60 |   3,3 |     2,2 | 5.3028395636308906e-05 |  1329987 |     False |  1329987 |  196.782 | -24.1114 |          26.170985 |   0.000754087728365536 |  0.001 | 5.3028395636308906e-05 |   53 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.782, dec[deg]=-24.1114 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.782, -24.1114)> | d305e2db4ddc43e8aaab2b611667db8f | 2023-04-27T04:54:42.366 | 2023-04-27 05:55:55.297606 | 2023-04-27T07:28:34.298 |   33.2 |      86 |
| MS181101ab | 12:55:35 | -15:01:03 |    B,R |   60,60 |   3,3 |     2,2 | 1.7967960860701564e-05 |  1331441 |      True |  1331441 |  193.899 | -15.0175 |          26.894647 |  0.0004910466294374483 |  0.001 | 1.7967960860701564e-05 |   54 |        1.0 |  Target[name=MS181101ab, ra[deg]=193.899, dec[deg]=-15.0175 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.899, -15.0175)> | 42c466b2be6a48ec8ea6cb158e6bc796 | 2023-04-27T03:29:40.106 | 2023-04-27 05:48:00.690765 | 2023-04-27T08:31:08.597 |   42.3 |      80 |
| MS181101ab | 12:55:26 | -19:47:06 |    B,R |   60,60 |   3,3 |     2,2 |  5.779150640438278e-06 | 13105857 |     False | 13105857 | 193.8614 |  -19.785 |          38.291529 | 0.00039960001574072975 |  0.001 |  5.779150640438278e-06 |   55 |        1.0 |  Target[name=MS181101ab, ra[deg]=193.8614, dec[deg]=-19.785 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.8614, -19.785)> | 02038640d60f4028923664b1b517a7f2 | 2023-04-27T04:02:02.480 | 2023-04-27 05:47:40.244849 | 2023-04-27T07:58:14.422 |   37.6 |      82 |
| MS181101ab | 13:13:32 | -23:51:41 |    B,R |   60,60 |   3,3 |     2,2 | 2.5770358223534785e-07 | 13384365 |     False | 13384365 | 198.3865 | -23.8616 |          50.329875 | 0.00035817532973331565 |  0.001 | 2.5770358223534785e-07 |   56 |        1.0 | Target[name=MS181101ab, ra[deg]=198.3865, dec[deg]=-23.8616 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.3865, -23.8616)> | 83705344c16849f1a94c352990cd6d10 | 2023-04-27T04:57:14.245 | 2023-04-27 06:00:56.093600 | 2023-04-27T07:37:19.797 |   33.4 |      87 |
| MS181101ab | 13:01:59 | -22:47:19 |    B,R |   60,60 |   3,3 |     2,2 |                    0.0 | 13217203 |     False | 13217203 | 195.4964 | -22.7887 |          44.900001 |  0.0003562419072329178 |  0.001 |                    0.0 |   57 |        1.0 | Target[name=MS181101ab, ra[deg]=195.4964, dec[deg]=-22.7887 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.4964, -22.7887)> | ff7171525ef0438887f79dcc63e86b2f | 2023-04-27T04:31:18.178 | 2023-04-27 05:52:09.753868 | 2023-04-27T07:37:00.088 |   34.5 |      85 |
